TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - MB	Sörmland - RTjP - MakeBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GATT	Sörmland - RTjP - GetAllTimeTypes - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GBD	Sörmland - RTjP - GetBookingDetails - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - CB	Sörmland - RTjP - CancelBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.CancelBookingInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GAD	Sörmland - RTjP - GetAvailableDates - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableDatesinteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - GAT	Sörmland - RTjP - GetAvailableTimeslots - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableTimeslotsinteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - UB	Sörmland - RTjP - UpdateBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.UpdateBookingInteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NR	VE: Sörmland - Kliniska fysiologiska mottagningen Mälarsjukhuset	SE162321000032-4KXX - MB	Sörmland - RTjP - MakeBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GATT	Sörmland - RTjP - GetAllTimeTypes - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GBD	Sörmland - RTjP - GetBookingDetails - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - CB	Sörmland - RTjP - CancelBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.CancelBookingInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GAD	Sörmland - RTjP - GetAvailableDates - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableDatesinteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - GAT	Sörmland - RTjP - GetAvailableTimeslots - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableTimeslotsinteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - UB	Sörmland - RTjP - UpdateBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.UpdateBookingInteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NV	VE: Sörmland - Nukleärmedicinska mottagningen Mälarsjukhuset 	SE162321000032-4KXX - MB	Sörmland - RTjP - MakeBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	TEST-SJUNETPRODUCER1	För test via Sjunet på kontoret	SJUNETTESTPRODUCER1	För test via Sjunet på kontoret	https://81.89.145.26:21000/teststub/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	T_SERVICES_SE165565594230-1023	Cert nya qa vp	TEST-SJUNETPRODUCER1	För test via Sjunet på kontoret	SJUNETTESTPRODUCER1	För test via Sjunet på kontoret	https://81.89.145.26:21000/teststub/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	TEST-SJUNETPRODUCER1	För test via Sjunet på kontoret	SJUNETTESTPRODUCER_GETLISTING		https://81.89.145.26:19000/teststub/GetListing/1/rivtabp20
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	TEST-SJUNETPRODUCER2	För test via Sjunet på kontoret	SJUNETTESTPRODUCER2	För test via Sjunet på kontoret	https://81.89.145.26:21000/testproducer/2/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	TEST-SJUNETPRODUCER3	För test via Sjunet på kontoret	SJUNETTESTPRODUCER3	För test via Sjunet på kontoret	https://81.89.145.26:21000/testproducer/3/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	TEST-SJUNETPRODUCER4	För test via Sjunet på kontoret	SJUNETTESTPRODUCER4	För test via Sjunet på kontoret	https://81.89.145.26:21000/testproducer/4/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GATT	SLL - RTjP - GetAllTimeTypes - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAllTimeTypes/1/rivtabp21
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GATT	SLL - RTjP - GetAllTimeTypes - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAllTimeTypes/1/rivtabp21
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GAD	SLL - RTjP - GetAvailableDates - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAvailableDates/1/rivtabp21
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GAD	SLL - RTjP - GetAvailableDates - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAvailableDates/1/rivtabp21
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GAT	SLL - RTjP - GetAvailableTimeslots - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAvailableTimeslots/1/rivtabp21
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GAT	SLL - RTjP - GetAvailableTimeslots - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetAvailableTimeslots/1/rivtabp21
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - MB	SLL - RTjP - MakeBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/MakeBooking/1/rivtabp21
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - MB	SLL - RTjP - MakeBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/MakeBooking/1/rivtabp21
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GBD	SLL - RTjP - GetBookingDetails - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetBookingDetails/1/rivtabp21
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GBD	SLL - RTjP - GetBookingDetails - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetBookingDetails/1/rivtabp21
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - CB	SLL - RTjP - CancelBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/CancelBooking/1/rivtabp21
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - CB	SLL - RTjP - CancelBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/CancelBooking/1/rivtabp21
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - UB	SLL - RTjP - UpdateBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/UpdateBooking/1/rivtabp21
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - UB	SLL - RTjP - UpdateBooking - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/UpdateBooking/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GSOCS	SLL - RTjP - GetSubjectOfCareSchedule - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000016-1HZ3	VE: SLL - Testenhet 6 	SE2321000016-6R4S - GSOCS	SLL - RTjP - GetSubjectOfCareSchedule - RIVTA21	https://qa.esb.rtp.sll.sjunet.org/vp/GetSubjectOfCareSchedule/1/rivtabp21
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE2120002825-AAAA	VG: Vadstena Kommun	SE2120002825-314G - TGP HTTP1.0	Vadstena - Test HTTP1.0 - RIVTA20	http://ine-sit-intern-vip-anp:11002/tjanstebryggan/dominohttp10adapter/vadstena/AssertCareEngagement/1/rivtabp20
urn:riv:processdevelopment:infections:DeleteActivity:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteActivity	Mawell - DeleteActivity - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteActivityInteraction.svc
urn:riv:processdevelopment:infections:DeleteActivity:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteActivity	Mawell - DeleteActivity - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteActivityInteraction.svc
urn:riv:processdevelopment:infections:DeleteCareEncounter:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteCareEncounter	Mawell - DeleteCareEncounter - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:DeleteCareEncounter:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteCareEncounter	Mawell - DeleteCareEncounter - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:DeleteCondition:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteCondition	Mawell - DeleteCondition - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteConditionInteraction.svc
urn:riv:processdevelopment:infections:DeleteCondition:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteCondition	Mawell - DeleteCondition - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteConditionInteraction.svc
urn:riv:processdevelopment:infections:DeleteLaboratoryReport:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteLaboratoryReport	Mawell - DeleteLaboratoryReport - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:DeleteLaboratoryReport:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeleteLaboratoryReport	Mawell - DeleteLaboratoryReport - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeleteLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:DeletePrescriptionReason:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeletePrescriptionReason	Mawell - DeletePrescriptionReason - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeletePrescriptionReasonInteraction.svc
urn:riv:processdevelopment:infections:DeletePrescriptionReason:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeletePrescriptionReason	Mawell - DeletePrescriptionReason - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/DeletePrescriptionReasonInteraction.svc
urn:riv:processdevelopment:infections:ProcessActivity:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessActivity	Mawell - ProcessActivity - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessActivityInteraction.svc
urn:riv:processdevelopment:infections:ProcessActivity:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessActivity	Mawell - ProcessActivity - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessActivityInteraction.svc
urn:riv:processdevelopment:infections:ProcessCareEncounter:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessCareEncounter	Mawell - ProcessCareEncounter - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:ProcessCareEncounter:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessCareEncounter	Mawell - ProcessCareEncounter - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:ProcessCondition:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessCondition	Mawell - ProcessCondition - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessConditionInteraction.svc
urn:riv:processdevelopment:infections:ProcessCondition:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessCondition	Mawell - ProcessCondition - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessConditionInteraction.svc
urn:riv:processdevelopment:infections:ProcessLaboratoryReport:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessLaboratoryReport	Mawell - ProcessLaboratoryReport - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:ProcessLaboratoryReport:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessLaboratoryReport	Mawell - ProcessLaboratoryReport - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:ProcessPrescriptionReason:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessPrescriptionReason	Mawell - ProcessPresciptionReason - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessPrescriptionReasonInteraction.svc
urn:riv:processdevelopment:infections:ProcessPrescriptionReason:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - ProcessPrescriptionReason	Mawell - ProcessPresciptionReason - RIVTA20	https://services.test.infektionsverktyget.sjunet.org/Registrationservices/ProcessPrescriptionReasonInteraction.svc
urn:riv:followup:qualityregistry:nkrr:GetFormData:1:rivtabp21	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSATEST2-CKC - GFD	Kvalitetsregisterrapportering - GetFormData - RIVTA21	https://test.nkrr.sjunet.org/GetFormData/1/rivtabp21
urn:riv:followup:qualityregistry:nkrr:GetFormData:1:rivtabp21	HSATEST2-CHS	LUL - Kvalitetsregistret Rikssvikt - UCR	SE5564323748-0001	Testvårdgivare Mawell	HSATEST2-CKC - GFD	Kvalitetsregisterrapportering - GetFormData - RIVTA21	https://test.nkrr.sjunet.org/GetFormData/1/rivtabp21
urn:riv:followup:qualityregistry:nkrr:GetFormData:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSATEST2-CKC - GFD	Kvalitetsregisterrapportering - GetFormData - RIVTA21	https://test.nkrr.sjunet.org/GetFormData/1/rivtabp21
urn:riv:processdevelopment:infections:DeletePrescription:1:rivtabp20	HSATEST2-CJ1	Mawell - Infektionsverktyget Test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeletePrescription	Mawell - DeletePrescription	https://services.test.infektionsverktyget.sjunet.org/RegistrationServices/DeletePrescriptionInteraction.svc
urn:riv:processdevelopment:infections:DeletePrescription:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	SE5564323748-0001	Testvårdgivare Mawell	HSASERVICES-10BO - DeletePrescription	Mawell - DeletePrescription	https://services.test.infektionsverktyget.sjunet.org/RegistrationServices/DeletePrescriptionInteraction.svc
